ID,Source,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,Distance(mi),Description,Street,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight,Hour_of_day,Day_of_week,Month,Is_Weekend,Is_Complex_Road,Duration
A-183688,Source2,3,2016-10-24 06:07:17,2016-10-24 06:36:58,42.225559,-83.6856,0.01,Accident on I-94 Eastbound at US-23 Exit 35.,I-94 Bus E,Ypsilanti,Washtenaw,MI,48197,US,US/Eastern,KYIP,2016-10-24 05:53:00,50.0,77.0,30.14,10.0,WNW,8.1,Cloudy,False,False,False,False,False,False,False,False,False,False,False,0,False,0,0,0,0,6,0,10,0,0,7.485491608030754
A-5223,Source2,2,2016-12-01 17:05:08,2016-12-01 17:49:54,38.462231,-121.446556,0.01,Accident on Cosumnes River Blvd at County Hwy-J8 Franklin Blvd.,Franklin Blvd,Sacramento,Sacramento,CA,95823,US,US/Pacific,KSAC,2016-12-01 16:53:00,53.1,52.0,30.08,10.0,NW,10.4,Clear/Good Weather,False,False,True,False,False,False,False,False,False,False,False,1,False,0,0,0,0,17,3,12,0,1,7.8961806086154915
A-60324,Source2,3,2017-01-03 20:19:06,2017-01-03 21:03:44,34.065269,-117.997894,0.01,Accident on I-10 Eastbound after I-605. On the median.,I-10 E,Baldwin Park,Los Angeles,CA,91706,US,US/Pacific,KEMT,2017-01-03 19:45:00,50.0,82.0,30.17,10.0,Calm,8.1,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,0,False,0,0,0,0,20,1,1,0,0,7.893198869544609
A-176784,Source2,2,2016-09-07 06:56:56,2016-09-07 07:26:56,41.120098,-87.75619499999998,0.0,Accident on Eagle Island Rd at IL-17.,N Eagle Island Rd,Kankakee,Kankakee,IL,60901,US,US/Central,KIKK,2016-09-07 06:55:00,73.6,96.0,30.06,10.0,Calm,8.1,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,6,2,9,0,0,7.496097345175956
A-103897,Source2,3,2016-04-22 18:32:48,2016-04-22 19:32:48,33.814411,-118.176315,0.01,Right hand shoulder blocked due to accident on I-405 Northbound near Exits 29A 29B 29C 30A Cherry Ave.,Orange Ave,Signal Hill,Los Angeles,CA,90755,US,US/Pacific,KLGB,2016-04-22 18:53:00,66.0,65.0,29.97,10.0,West,18.4,Clear/Good Weather,False,False,False,False,True,False,False,False,False,False,False,0,False,1,0,0,0,18,4,4,0,1,8.188966863648876
A-4586,Source2,2,2016-07-28 16:45:19,2016-07-28 18:00:19,38.474407,-121.419067,0.0,Accident on Stockton Blvd Northbound at Mack Rd.,Stockton Blvd,Sacramento,Sacramento,CA,95823,US,US/Pacific,KSAC,2016-07-28 16:53:00,100.0,18.0,29.76,10.0,SSW,8.1,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,16,3,7,0,0,8.412054873292933
A-186492,Source2,3,2016-11-29 19:07:34,2016-11-29 19:37:15,42.483002,-83.43937700000002,0.01,Left hand shoulder blocked due to accident on I-96 Westbound after Exit 164 I-696.,I-696 E,Novi,Oakland,MI,48377,US,US/Eastern,KPTK,2016-11-29 18:53:00,51.1,74.0,29.7,10.0,South,6.9,Cloudy,False,False,False,False,False,False,False,False,False,False,False,0,False,0,0,0,0,19,1,11,0,0,7.485491608030754
A-139804,Source2,3,2016-08-31 10:53:15,2016-08-31 11:23:15,26.368399,-80.118271,0.0,Accident on I-95 Northbound at Exit 45 FL-808 Glades Rd.,Glades Rd,Boca Raton,Palm Beach,FL,33431,US,US/Eastern,KBCT,2016-08-31 10:50:00,84.2,84.0,29.96,10.0,SSW,10.4,Clear/Good Weather,False,False,False,False,True,False,False,False,False,False,False,0,False,1,0,0,0,10,2,8,0,1,7.496097345175956
A-14502,Source2,2,2016-11-01 20:09:15,2016-11-01 20:38:57,38.799065,-122.704742,0.01,Right hand shoulder blocked due to accident on CA-175 Eastbound at Madrone Vista Dr.,State Highway 175,Middletown,Lake,CA,95461,US,US/Pacific,KSTS,2016-11-01 19:53:00,55.0,89.0,30.11,10.0,SSE,5.8,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,0,False,0,0,0,0,20,1,11,0,0,7.48605261786314
A-177380,Source2,2,2016-06-28 17:14:11,2016-06-28 18:14:11,41.816669,-87.92569,0.0,Slow traffic due to accident on US-34 Ogden Ave at York Rd.,N York Rd,Hinsdale,DuPage,IL,60521,US,US/Central,KMDW,2016-06-28 16:53:00,70.0,33.0,30.14,10.0,NNE,16.1,Cloudy,False,False,False,False,False,False,False,False,False,False,False,1,False,1,0,0,0,17,1,6,0,0,8.188966863648876
A-154291,Source2,3,2016-10-05 11:23:21,2016-10-05 11:52:27,33.961693,-84.519745,0.0,Left hand shoulder blocked due to accident on I-75 at GA-120 Alt Marietta Pkwy.,N Marietta Pkwy NE,Marietta,Cobb,GA,30062,US,US/Eastern,KMGE,2016-10-05 10:58:00,70.5,57.0,30.17,10.0,East,12.7,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,11,2,10,0,0,7.465655310134056
A-17598,Source2,2,2016-11-18 19:41:30,2016-11-18 20:11:11,38.330029,-120.907097,0.01,Accident on CA-88 at CA-104.,Jackson Valley Rd,Ione,Amador,CA,95640,US,US/Pacific,KMHR,2016-11-18 19:45:00,51.8,67.0,29.96,10.0,Calm,8.1,Clear/Good Weather,False,False,False,False,False,False,False,False,False,True,False,0,False,0,0,0,0,19,4,11,0,0,7.485491608030754
A-33745,Source2,2,2016-04-08 14:34:39,2016-04-08 15:34:39,38.290981,-121.32592,0.0,Accident on County Hwy-E13 Twin Cities Rd Eastbound at Midway Rd.,Twin Cities Rd,Galt,Sacramento,CA,95632-8821,US,US/Pacific,KSAC,2016-04-08 14:53:00,73.0,55.0,29.82,10.0,SW,9.2,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,14,4,4,0,0,8.188966863648876
A-1992,Source2,2,2016-07-03 15:31:11,2016-07-03 17:01:11,37.259731,-121.953011,0.0,Accident on CA-17 Southbound at Exit 22 CA-85.,CA-17 S,Campbell,Santa Clara,CA,95008,US,US/Pacific,KSJC,2016-07-03 15:53:00,77.0,50.0,29.98,10.0,WNW,15.0,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,15,6,7,1,0,8.594339400592892
A-119034,Source2,2,2016-12-20 10:46:32,2016-12-20 11:31:19,28.382238,-81.52195,0.0,Accident on Buena Vista Dr at Disney Vacation Club Way.,Disney Vacation Club Way,Orlando,Orange,FL,32836,US,US/Eastern,KISM,2016-12-20 10:56:00,68.0,87.0,30.36,10.0,North,6.9,Cloudy,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,10,1,12,0,0,7.89655270164304
A-119350,Source2,3,2016-12-21 22:10:12,2016-12-21 22:54:48,25.948568,-80.351692,0.01,Queueing traffic and right lane blocked due to accident on I-75 Southbound before Exits 4 5 FL-821.,I-75 S,Hialeah,Miami-Dade,FL,33018,US,US/Eastern,KOPF,2016-12-21 22:25:00,71.1,84.0,30.17,10.0,North,10.4,Cloudy,False,False,False,False,False,False,False,False,False,False,False,0,False,0,0,0,0,22,2,12,0,0,7.892452043520352
A-13484,Source2,3,2016-10-25 11:17:10,2016-10-25 12:01:41,38.655796,-121.533295,0.01,Delays due to accident on I-5 Northbound at Exit 525A Del Paso Rd.,CA-99 S,Sacramento,Sacramento,CA,95835,US,US/Pacific,KSMF,2016-10-25 10:53:00,63.0,78.0,30.07,10.0,SE,6.9,Cloudy,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,11,1,10,0,0,7.890582534656536
A-137892,Source2,2,2016-08-17 12:24:21,2016-08-17 12:54:21,28.081419,-82.739212,0.0,Left lane blocked due to accident on US-19 Southbound at Highlands Blvd.,US Highway 19 N,Palm Harbor,Pinellas,FL,34684-2622,US,US/Eastern,KPIE,2016-08-17 12:53:00,90.0,63.0,30.15,10.0,ENE,8.1,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,12,2,8,0,0,7.496097345175956
A-153183,Source2,3,2016-09-19 05:51:31,2016-09-19 06:21:31,33.941074,-84.504333,0.0,2 left lane blocked due to accident on I-75 Southbound after Exit 263 GA-120 Marietta Pkwy.,S Marietta Pkwy SE,Marietta,Cobb,GA,30067,US,US/Eastern,KMGE,2016-09-19 05:58:00,70.7,95.0,29.98,10.0,North,4.6,Cloudy,False,False,False,False,False,False,False,False,False,False,False,0,False,0,0,0,0,5,0,9,0,0,7.496097345175956
A-109790,Source2,2,2016-05-27 00:27:04,2016-05-27 00:57:04,34.056126,-118.25605,0.01,Accident now on the shoulder on CA-110 Southbound near CA-110 Exit 23C-A / Beaudry Ave / W 3rd St.,CA-110 S,Los Angeles,Los Angeles,CA,90012,US,US/Pacific,KCQT,2016-05-27 00:47:00,60.1,80.0,29.97,10.0,Calm,8.1,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,0,False,0,0,0,0,0,4,5,0,0,7.496097345175956
A-43903,Source2,2,2016-06-24 08:19:10,2016-06-24 09:04:10,34.2491,-117.20031000000002,0.0,Accident on CA-189 Lakes Edge Rd Northbound at Arrow Wood Dr.,Highway 189,San Bernardino,San Bernardino,CA,92407,US,US/Pacific,KSBD,2016-06-24 08:24:00,72.7,63.0,29.96,7.0,Calm,8.1,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,8,4,6,0,0,7.901377353792616
A-92724,Source2,2,2016-08-26 16:00:53,2016-08-26 16:45:53,33.875389,-118.193047,0.0,#3 lane blocked due to accident on CA-91 Eastbound at Exits 12A 12B I-710.,Artesia Fwy E,Long Beach,Los Angeles,CA,90805,US,US/Pacific,KLGB,2016-08-26 15:53:00,73.0,57.0,29.93,10.0,SSW,8.1,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,16,4,8,0,0,7.901377353792616
A-108255,Source2,2,2016-05-21 12:57:06,2016-05-21 14:27:06,34.174114,-118.159698,0.01,Accident on Howard St Eastbound at I-210.,Foothill Fwy E,Pasadena,Los Angeles,CA,91103,US,US/Pacific,KMWS,2016-05-21 12:47:00,66.9,66.0,30.0,10.0,Calm,8.1,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,12,5,5,1,0,8.594339400592892
A-133464,Source2,2,2016-10-04 12:04:25,2016-10-04 13:04:08,28.446949,-81.399918,0.0,Accident on Florida Mall Ave at August Ln.,Florida Mall Ave,Orlando,Orange,FL,32809,US,US/Eastern,KMCO,2016-10-04 11:53:00,86.0,65.0,29.88,10.0,NE,10.4,Unknown,False,False,True,False,False,False,False,False,False,False,False,0,False,1,0,0,0,12,1,10,0,1,8.18423477409482
A-104529,Source2,3,2016-04-26 15:31:37,2016-04-26 16:31:37,34.15041,-118.280701,0.01,Right hand shoulder blocked due to multi-vehicle accident on I-5 Southbound before Exits 144 144A 144B CA-134.,Golden State Fwy S,Los Angeles,Los Angeles,CA,90027,US,US/Pacific,KCQT,2016-04-26 15:47:00,66.9,52.0,29.96,10.0,WSW,3.5,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,15,1,4,0,0,8.188966863648876
A-185817,Source2,2,2016-11-19 12:14:00,2016-11-19 12:40:25,42.288055,-83.136848,0.01,Accident on I-75 Southbound before Forman Street/ Carbon Street. In the right lane.,I-75 S,Detroit,Wayne,MI,48209,US,US/Eastern,KDET,2016-11-19 11:53:00,39.9,77.0,29.84,10.0,West,13.8,Cloudy,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,12,5,11,1,0,7.368970402194793
A-146701,Source2,3,2016-12-05 21:53:45,2016-12-05 22:22:46,33.744041,-84.391266,0.01,Lane blocked on exit ramp due to accident on I-20 Eastbound at Exits 56B 57 I-85 I-75.,I-75 S,Atlanta,Fulton,GA,30312,US,US/Eastern,KATL,2016-12-05 21:52:00,52.0,100.0,29.86,0.5,East,16.1,Unknown,False,False,False,False,False,False,False,False,False,False,False,0,False,0,0,0,0,21,0,12,0,0,7.462789157412448
A-64221,Source2,3,2017-01-20 11:38:47,2017-01-20 12:08:35,33.104389000000005,-117.092377,0.01,HOV lane blocked due to accident on I-15 Northbound at Exit 30 9th Ave.,I-15 N,Escondido,San Diego,CA,92025,US,US/Pacific,KRNM,2017-01-20 11:53:00,48.9,100.0,29.62,4.0,South,15.0,Rainy,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,11,4,1,0,0,7.489412083508719
A-196381,Source2,3,2016-12-14 14:19:19,2016-12-14 15:04:07,40.724167,-73.93763,0.01,Right lane blocked due to accident on I-278 Queens Midtown Expy Eastbound after Exit 34 Meeker Ave.,Vandervoort Ave,Brooklyn,Kings,NY,11222,US,US/Eastern,KNYC,2016-12-14 13:51:00,41.0,32.0,29.96,10.0,WNW,11.5,Clear/Good Weather,False,False,True,False,False,False,False,False,False,False,False,1,False,1,0,0,0,14,2,12,0,1,7.896924656268864
A-89940,Source2,2,2016-08-16 02:20:06,2016-08-16 03:05:06,34.125240000000005,-118.228355,0.0,Lane blocked due to accident on CA-2 Southbound at Exits 15A 15B York Blvd.,CA-2 S,Los Angeles,Los Angeles,CA,90065,US,US/Pacific,KCQT,2016-08-16 02:47:00,64.9,84.0,29.84,10.0,Calm,8.1,Clear/Good Weather,False,False,False,False,True,False,False,False,False,False,False,0,False,0,0,0,0,2,1,8,0,1,7.901377353792616
A-160082,Source2,3,2016-06-22 18:46:21,2016-06-22 19:16:21,41.2239,-96.023987,0.0,Accident on I-80 Eastbound before Exit 449 72nd St.,S 72nd St,Omaha,Douglas,NE,68124,US,US/Central,KMLE,2016-06-22 18:55:00,90.3,56.0,29.79,10.0,NNW,8.1,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,18,2,6,0,0,7.496097345175956
A-163251,Source2,2,2016-11-28 16:27:01,2016-11-28 16:56:38,41.136551,-95.907394,0.01,Accident on Lincoln Rd at NE-370 Mission Ave.,W Mission Ave,Bellevue,Sarpy,NE,68005-3948,US,US/Central,KOFF,2016-11-28 15:58:00,50.5,49.0,29.15,10.0,WSW,8.1,Clear/Good Weather,False,False,True,False,False,True,False,False,False,False,False,1,False,1,0,0,0,16,0,11,0,1,7.48324441607385
A-1880,Source2,2,2016-07-01 10:40:17,2016-07-01 11:25:17,38.541199,-121.473938,0.0,Accident on CA-99 Northbound at Exit 297 12th Ave.,CA-99 S,Sacramento,Sacramento,CA,95817,US,US/Pacific,KSAC,2016-07-01 10:53:00,80.1,42.0,29.82,10.0,SSW,8.1,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,10,4,7,0,0,7.901377353792616
A-164604,Source2,2,2016-08-04 20:23:39,2016-08-04 20:53:39,41.21225,-95.962547,0.0,Accident on US-275 L St at 33rd St.,S 33rd St,Omaha,Douglas,NE,68107-1426,US,US/Central,KOFF,2016-08-04 19:58:00,75.6,85.0,29.86,10.0,NW,5.8,Cloudy,False,False,False,False,False,False,False,False,False,False,False,1,False,1,0,0,0,20,3,8,0,0,7.496097345175956
A-71846,Source2,3,2016-11-14 10:58:43,2016-11-14 11:35:00,33.829571,-117.245148,0.01,#2 &amp; #3 lane blocked and slow traffic due to recovery work and accident on I-215 Northbound after Exit 19 Nuevo Rd. SigAlert issued.,I-215 N,Perris,Riverside,CA,92571,US,US/Pacific,KRIV,2016-11-14 11:58:00,83.7,10.0,30.09,10.0,NE,3.5,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,10,0,11,0,0,7.686162303492906
A-189737,Source2,2,2016-08-02 14:22:52,2016-08-02 14:52:52,42.252537,-83.185425,0.0,Center and right lane blocked and right hand shoulder blocked due to accident on I-75 Northbound near Exit 41 M-39 Southfield Rd.,Southfield Rd,Lincoln Park,Wayne,MI,48146,US,US/Eastern,KDTW,2016-08-02 13:53:00,87.1,46.0,30.1,10.0,East,5.8,Cloudy,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,14,1,8,0,0,7.496097345175956
A-16316,Source2,2,2016-11-11 10:22:17,2016-11-11 10:52:03,38.601768,-122.864983,0.01,Accident on US-101 Northbound at Exit 503 Healdsburg Ave.,US-101 N,Healdsburg,Sonoma,CA,95448,US,US/Pacific,KSTS,2016-11-11 09:53:00,60.1,90.0,30.05,10.0,Calm,8.1,Cloudy,False,False,False,False,True,False,False,False,False,False,False,0,False,1,0,0,0,10,4,11,0,1,7.488293515159428
A-159767,Source2,2,2016-07-27 17:51:20,2016-07-27 19:06:20,34.465393,-82.656494,0.0,Accident on Roosevelt Dr at Main Street Ext.,S Main Street Ext,Anderson,Anderson,SC,29624,US,US/Eastern,KAND,2016-07-27 17:56:00,95.0,43.0,29.93,10.0,SW,16.1,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,17,2,7,0,0,8.412054873292933
A-35108,Source2,2,2016-04-19 11:38:48,2016-04-19 12:08:48,37.4865,-122.1427,0.01,Accident on CA-84 Bayfront Expy Westbound at CA-109 University Ave. On the median.,Bayfront Expy W,Menlo Park,San Mateo,CA,94025,US,US/Pacific,KPAO,2016-04-19 11:47:00,71.6,46.0,29.96,30.0,Variable,5.8,Unknown,False,False,True,False,False,False,False,False,False,False,False,1,False,1,0,0,0,11,1,4,0,1,7.496097345175956
A-149938,Source2,3,2016-10-20 17:42:15,2016-10-20 18:28:54,33.70348,-84.170181,0.01,Queueing traffic slow traffic and Left (two) lane blocked due to accident on I-20 Westbound before Exit 71 Panola Rd.,Panola Rd,Decatur,DeKalb,GA,30035,US,US/Eastern,KPDK,2016-10-20 17:53:00,84.0,35.0,29.88,10.0,SW,6.9,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,17,3,10,0,0,7.937374696163295
A-115302,Source2,3,2016-06-16 21:46:29,2016-06-16 22:16:29,32.936863,-117.11158,0.0,Accident on I-15 Southbound at Exit 17 Scripps Poway Pkwy.,Mercy Rd,San Diego,San Diego,CA,92131,US,US/Pacific,KNKX,2016-06-16 21:55:00,66.9,70.0,29.99,10.0,NNW,8.1,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,0,False,0,0,0,0,21,3,6,0,0,7.496097345175956
A-43871,Source2,3,2016-06-24 02:18:54,2016-06-24 03:03:54,33.93,-118.368195,0.0,Right hand shoulder blocked due to accident and spillage on I-405 Southbound before Exits 45 45B 46 I-105.,I-405 N,Inglewood,Los Angeles,CA,90304,US,US/Pacific,KHHR,2016-06-24 02:22:00,64.0,87.0,29.94,6.0,Calm,8.1,Cloudy,False,False,False,False,False,False,False,False,False,False,False,0,False,0,0,0,0,2,4,6,0,0,7.901377353792616
A-14609,Source2,3,2016-11-02 11:51:00,2016-11-02 12:20:38,37.364265,-121.843941,0.01,Slow lane blocked due to accident on I-680 Southbound at Exit 2B McKee Rd.,I-680 S,San Jose,Santa Clara,CA,95116,US,US/Pacific,KRHV,2016-11-02 11:50:00,66.2,56.0,30.2,10.0,Variable,4.6,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,11,2,11,0,0,7.483806687665835
A-12993,Source2,2,2016-10-21 12:05:06,2016-10-21 12:34:28,37.895374,-122.113724,0.01,Right hand shoulder blocked due to accident on CA-24 Westbound at Exit 13 Deer Hill Rd.,CA-24 W,Lafayette,Contra Costa,CA,94549,US,US/Pacific,KCCR,2016-10-21 11:53:00,75.9,38.0,29.92,10.0,ENE,3.5,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,12,4,10,0,0,7.47477218239787
A-135043,Source2,2,2016-10-18 08:20:31,2016-10-18 08:50:21,27.447414,-82.526421,0.0,Accident on 30th St at FL-70 53rd Ave.,53rd Ave E,Bradenton,Manatee,FL,34203,US,US/Eastern,KSRQ,2016-10-18 07:53:00,71.1,87.0,29.98,10.0,NNE,4.6,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,1,False,1,0,0,0,8,1,10,0,0,7.490529402060711
A-180987,Source2,3,2016-12-19 09:48:51,2016-12-19 10:18:32,43.072407,-86.067047,0.01,Accident on I-96 Eastbound at Exit 10 112th Ave. On the median.,I-96 E,Nunica,Ottawa,MI,49448,US,US/Eastern,KMKG,2016-12-19 09:55:00,18.0,71.0,30.69,10.0,SW,16.1,Cloudy,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,9,0,12,0,0,7.485491608030754
A-96316,Source2,3,2016-09-08 12:12:50,2016-09-08 12:46:00,34.051056,-118.214149,0.0,Two lanes blocked due to accident on I-5 I-10 Westbound before State St.,Golden State Fwy S,Los Angeles,Los Angeles,CA,90033,US,US/Pacific,KCQT,2016-09-08 11:47:00,78.1,54.0,30.05,10.0,Calm,8.1,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,12,3,9,0,0,7.596392304064196
A-176696,Source2,2,2016-09-06 06:19:37,2016-09-06 06:49:37,40.56131,-89.630074,0.0,Delays due to accident on Center St Eastbound at Garden St.,Garden St,Pekin,Tazewell,IL,61554,US,US/Central,KPIA,2016-09-06 05:54:00,73.0,100.0,30.05,9.0,South,5.8,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,0,False,0,0,0,0,6,1,9,0,0,7.496097345175956
A-88165,Source2,2,2016-08-10 12:44:45,2016-08-10 13:22:00,34.031483,-118.25991100000002,0.0,Accident on 18th St both ways at I-10.,E 16th St,Los Angeles,Los Angeles,CA,90015-3618,US,US/Pacific,KCQT,2016-08-10 12:47:00,80.1,50.0,29.9,10.0,Variable,5.8,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,12,2,8,0,0,7.71244383427499
A-130775,Source2,2,2016-09-14 11:56:45,2016-09-14 12:41:45,28.285395,-82.486671,0.0,Accident on Sundance Lake Blvd both ways at US-41 Land O'Lakes Blvd.,Land O'Lakes Blvd,Land O Lakes,Pasco,FL,34637,US,US/Eastern,KBKV,2016-09-14 11:53:00,80.1,87.0,30.06,6.0,West,9.2,Unknown,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,11,2,9,0,0,7.901377353792616
A-19902,Source2,2,2016-09-13 21:58:43,2016-09-13 22:28:43,37.783546,-121.209778,0.0,Accident on CA-120 Westbound at Exit 5 Main St.,CA-120 W,Manteca,San Joaquin,CA,95337,US,US/Pacific,KSCK,2016-09-13 21:55:00,61.0,72.0,29.98,10.0,NW,6.9,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,0,False,0,0,0,0,21,1,9,0,0,7.496097345175956
A-26238,Source2,2,2016-08-07 22:19:09,2016-08-07 22:49:09,38.41449,-121.582634,0.0,Accident on CA-84 Jefferson Blvd Southbound at County Hwy-E19 Clarksburg Rd.,Clarksburg Rd,Clarksburg,Yolo,CA,95612,US,US/Pacific,KSAC,2016-08-07 21:53:00,71.1,49.0,29.78,10.0,SSW,6.9,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,0,False,0,0,0,0,22,6,8,1,0,7.496097345175956
A-52152,Source2,3,2016-07-28 18:06:49,2016-07-28 18:51:49,32.644253000000006,-117.10154,0.0,Right hand shoulder blocked due to accident on I-5 Northbound at Exits 8B 9 CA-54.,I-5 N,Chula Vista,San Diego,CA,91910,US,US/Pacific,KNRS,2016-07-28 17:56:00,78.1,68.0,29.84,10.0,WNW,8.1,Unknown,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,18,3,7,0,0,7.901377353792616
A-98885,Source2,3,2016-03-31 11:18:05,2016-03-31 11:48:05,33.857964,-117.981094,0.0,Accident on I-5 Northbound at Exits 113C 114 114A CA-91.,I-5 N,Anaheim,Orange,CA,92801,US,US/Pacific,KFUL,2016-03-31 10:53:00,64.9,42.0,30.05,10.0,SW,5.8,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,11,3,3,0,0,7.496097345175956
A-132629,Source2,2,2016-09-28 16:15:57,2016-09-28 16:59:48,26.934818,-82.304626,0.0,Slow traffic and inside lane blocked due to accident on FL-776 McCall Rd Southbound at Winchester Blvd.,Winchester Blvd,Englewood,Charlotte,FL,34224,US,US/Eastern,KVNC,2016-09-28 16:15:00,86.0,70.0,29.99,10.0,West,11.5,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,1,False,1,0,0,0,16,2,9,0,0,7.875499292445208
